"Country or Area";"Year";"Area";"Sex";"Age";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Sweden";"2019";"Total";"Male";"99";"Estimate - de jure";"Final figure, complete";"2020";"264";"1,2"
"Sweden";"2019";"Total";"Male";"100 +";"Estimate - de jure";"Final figure, complete";"2020";"362";"1,2"
"Sweden";"2019";"Total";"Female";"Total";"Estimate - de jure";"Final figure, complete";"2020";"5087747";"1,2"
"Sweden";"2019";"Total";"Female";"0";"Estimate - de jure";"Final figure, complete";"2020";"56807";"1,2"
"Sweden";"2019";"Total";"Female";"0 - 4";"Estimate - de jure";"Final figure, complete";"2020";"293462";"1,2"
"Sweden";"2019";"Total";"Female";"1";"Estimate - de jure";"Final figure, complete";"2020";"57789";"1,2"
"Sweden";"2019";"Total";"Female";"1 - 4";"Estimate - de jure";"Final figure, complete";"2020";"236655";"1,2"
"Sweden";"2019";"Total";"Female";"2";"Estimate - de jure";"Final figure, complete";"2020";"60164";"1,2"
"Sweden";"2019";"Total";"Female";"3";"Estimate - de jure";"Final figure, complete";"2020";"58792";"1,2"
"Sweden";"2019";"Total";"Female";"4";"Estimate - de jure";"Final figure, complete";"2020";"59910";"1,2"
"Sweden";"2019";"Total";"Female";"5";"Estimate - de jure";"Final figure, complete";"2020";"59388";"1,2"
"Sweden";"2019";"Total";"Female";"5 - 9";"Estimate - de jure";"Final figure, complete";"2020";"300939";"1,2"
"Sweden";"2019";"Total";"Female";"6";"Estimate - de jure";"Final figure, complete";"2020";"60056";"1,2"
"Sweden";"2019";"Total";"Female";"7";"Estimate - de jure";"Final figure, complete";"2020";"59582";"1,2"
"Sweden";"2019";"Total";"Female";"8";"Estimate - de jure";"Final figure, complete";"2020";"61763";"1,2"
"Sweden";"2019";"Total";"Female";"9";"Estimate - de jure";"Final figure, complete";"2020";"60150";"1,2"
"Sweden";"2019";"Total";"Female";"10";"Estimate - de jure";"Final figure, complete";"2020";"59409";"1,2"
"Sweden";"2019";"Total";"Female";"10 - 14";"Estimate - de jure";"Final figure, complete";"2020";"289113";"1,2"
"Sweden";"2019";"Total";"Female";"11";"Estimate - de jure";"Final figure, complete";"2020";"58669";"1,2"
"Sweden";"2019";"Total";"Female";"12";"Estimate - de jure";"Final figure, complete";"2020";"58337";"1,2"
"Sweden";"2019";"Total";"Female";"13";"Estimate - de jure";"Final figure, complete";"2020";"56602";"1,2"
"Sweden";"2019";"Total";"Female";"14";"Estimate - de jure";"Final figure, complete";"2020";"56096";"1,2"
"Sweden";"2019";"Total";"Female";"15";"Estimate - de jure";"Final figure, complete";"2020";"55462";"1,2"
"Sweden";"2019";"Total";"Female";"15 - 19";"Estimate - de jure";"Final figure, complete";"2020";"265711";"1,2"
"Sweden";"2019";"Total";"Female";"16";"Estimate - de jure";"Final figure, complete";"2020";"54240";"1,2"
"Sweden";"2019";"Total";"Female";"17";"Estimate - de jure";"Final figure, complete";"2020";"51997";"1,2"
"Sweden";"2019";"Total";"Female";"18";"Estimate - de jure";"Final figure, complete";"2020";"52341";"1,2"
"Sweden";"2019";"Total";"Female";"19";"Estimate - de jure";"Final figure, complete";"2020";"51671";"1,2"
"Sweden";"2019";"Total";"Female";"20";"Estimate - de jure";"Final figure, complete";"2020";"51958";"1,2"
"Sweden";"2019";"Total";"Female";"20 - 24";"Estimate - de jure";"Final figure, complete";"2020";"286425";"1,2"
"Sweden";"2019";"Total";"Female";"21";"Estimate - de jure";"Final figure, complete";"2020";"52827";"1,2"
"Sweden";"2019";"Total";"Female";"22";"Estimate - de jure";"Final figure, complete";"2020";"55923";"1,2"
"Sweden";"2019";"Total";"Female";"23";"Estimate - de jure";"Final figure, complete";"2020";"60187";"1,2"
"Sweden";"2019";"Total";"Female";"24";"Estimate - de jure";"Final figure, complete";"2020";"65530";"1,2"
"Sweden";"2019";"Total";"Female";"25";"Estimate - de jure";"Final figure, complete";"2020";"68439";"1,2"
"Sweden";"2019";"Total";"Female";"25 - 29";"Estimate - de jure";"Final figure, complete";"2020";"360374";"1,2"
"Sweden";"2019";"Total";"Female";"26";"Estimate - de jure";"Final figure, complete";"2020";"71550";"1,2"
"Sweden";"2019";"Total";"Female";"27";"Estimate - de jure";"Final figure, complete";"2020";"73283";"1,2"
"Sweden";"2019";"Total";"Female";"28";"Estimate - de jure";"Final figure, complete";"2020";"75086";"1,2"
"Sweden";"2019";"Total";"Female";"29";"Estimate - de jure";"Final figure, complete";"2020";"72016";"1,2"
"Sweden";"2019";"Total";"Female";"30";"Estimate - de jure";"Final figure, complete";"2020";"71014";"1,2"
"Sweden";"2019";"Total";"Female";"30 - 34";"Estimate - de jure";"Final figure, complete";"2020";"335686";"1,2"
"Sweden";"2019";"Total";"Female";"31";"Estimate - de jure";"Final figure, complete";"2020";"68303";"1,2"
"Sweden";"2019";"Total";"Female";"32";"Estimate - de jure";"Final figure, complete";"2020";"67238";"1,2"
"Sweden";"2019";"Total";"Female";"33";"Estimate - de jure";"Final figure, complete";"2020";"65650";"1,2"
"Sweden";"2019";"Total";"Female";"34";"Estimate - de jure";"Final figure, complete";"2020";"63481";"1,2"
"Sweden";"2019";"Total";"Female";"35";"Estimate - de jure";"Final figure, complete";"2020";"62250";"1,2"
"Sweden";"2019";"Total";"Female";"35 - 39";"Estimate - de jure";"Final figure, complete";"2020";"312107";"1,2"
"Sweden";"2019";"Total";"Female";"36";"Estimate - de jure";"Final figure, complete";"2020";"62345";"1,2"
"Sweden";"2019";"Total";"Female";"37";"Estimate - de jure";"Final figure, complete";"2020";"61856";"1,2"
"Sweden";"2019";"Total";"Female";"38";"Estimate - de jure";"Final figure, complete";"2020";"63801";"1,2"
"Sweden";"2019";"Total";"Female";"39";"Estimate - de jure";"Final figure, complete";"2020";"61855";"1,2"
"Sweden";"2019";"Total";"Female";"40";"Estimate - de jure";"Final figure, complete";"2020";"60119";"1,2"
"Sweden";"2019";"Total";"Female";"40 - 44";"Estimate - de jure";"Final figure, complete";"2020";"311921";"1,2"
"Sweden";"2019";"Total";"Female";"41";"Estimate - de jure";"Final figure, complete";"2020";"60699";"1,2"
"Sweden";"2019";"Total";"Female";"42";"Estimate - de jure";"Final figure, complete";"2020";"61239";"1,2"
"Sweden";"2019";"Total";"Female";"43";"Estimate - de jure";"Final figure, complete";"2020";"63585";"1,2"
"Sweden";"2019";"Total";"Female";"44";"Estimate - de jure";"Final figure, complete";"2020";"66279";"1,2"
"Sweden";"2019";"Total";"Female";"45";"Estimate - de jure";"Final figure, complete";"2020";"65186";"1,2"
"Sweden";"2019";"Total";"Female";"45 - 49";"Estimate - de jure";"Final figure, complete";"2020";"324649";"1,2"
"Sweden";"2019";"Total";"Female";"46";"Estimate - de jure";"Final figure, complete";"2020";"66180";"1,2"
"Sweden";"2019";"Total";"Female";"47";"Estimate - de jure";"Final figure, complete";"2020";"65942";"1,2"
"Sweden";"2019";"Total";"Female";"48";"Estimate - de jure";"Final figure, complete";"2020";"64364";"1,2"
"Sweden";"2019";"Total";"Female";"49";"Estimate - de jure";"Final figure, complete";"2020";"62977";"1,2"
"Sweden";"2019";"Total";"Female";"50";"Estimate - de jure";"Final figure, complete";"2020";"65531";"1,2"
"Sweden";"2019";"Total";"Female";"50 - 54";"Estimate - de jure";"Final figure, complete";"2020";"338662";"1,2"
"Sweden";"2019";"Total";"Female";"51";"Estimate - de jure";"Final figure, complete";"2020";"68095";"1,2"
"Sweden";"2019";"Total";"Female";"52";"Estimate - de jure";"Final figure, complete";"2020";"68376";"1,2"
"Sweden";"2019";"Total";"Female";"53";"Estimate - de jure";"Final figure, complete";"2020";"68451";"1,2"
"Sweden";"2019";"Total";"Female";"54";"Estimate - de jure";"Final figure, complete";"2020";"68209";"1,2"
"Sweden";"2019";"Total";"Female";"55";"Estimate - de jure";"Final figure, complete";"2020";"63010";"1,2"
"Sweden";"2019";"Total";"Female";"55 - 59";"Estimate - de jure";"Final figure, complete";"2020";"296233";"1,2"
"Sweden";"2019";"Total";"Female";"56";"Estimate - de jure";"Final figure, complete";"2020";"60297";"1,2"
"Sweden";"2019";"Total";"Female";"57";"Estimate - de jure";"Final figure, complete";"2020";"58148";"1,2"
"Sweden";"2019";"Total";"Female";"58";"Estimate - de jure";"Final figure, complete";"2020";"57577";"1,2"
"Sweden";"2019";"Total";"Female";"59";"Estimate - de jure";"Final figure, complete";"2020";"57201";"1,2"
"Sweden";"2019";"Total";"Female";"60";"Estimate - de jure";"Final figure, complete";"2020";"56939";"1,2"
"Sweden";"2019";"Total";"Female";"60 - 64";"Estimate - de jure";"Final figure, complete";"2020";"282369";"1,2"
"Sweden";"2019";"Total";"Female";"61";"Estimate - de jure";"Final figure, complete";"2020";"57580";"1,2"
"Sweden";"2019";"Total";"Female";"62";"Estimate - de jure";"Final figure, complete";"2020";"56860";"1,2"
"Sweden";"2019";"Total";"Female";"63";"Estimate - de jure";"Final figure, complete";"2020";"56282";"1,2"
"Sweden";"2019";"Total";"Female";"64";"Estimate - de jure";"Final figure, complete";"2020";"54708";"1,2"
"Sweden";"2019";"Total";"Female";"65";"Estimate - de jure";"Final figure, complete";"2020";"55570";"1,2"
"Sweden";"2019";"Total";"Female";"65 - 69";"Estimate - de jure";"Final figure, complete";"2020";"277788";"1,2"
"Sweden";"2019";"Total";"Female";"66";"Estimate - de jure";"Final figure, complete";"2020";"54916";"1,2"
"Sweden";"2019";"Total";"Female";"67";"Estimate - de jure";"Final figure, complete";"2020";"54101";"1,2"
"Sweden";"2019";"Total";"Female";"68";"Estimate - de jure";"Final figure, complete";"2020";"55730";"1,2"
"Sweden";"2019";"Total";"Female";"69";"Estimate - de jure";"Final figure, complete";"2020";"57471";"1,2"
"Sweden";"2019";"Total";"Female";"70";"Estimate - de jure";"Final figure, complete";"2020";"59046";"1,2"
"Sweden";"2019";"Total";"Female";"70 - 74";"Estimate - de jure";"Final figure, complete";"2020";"288177";"1,2"
"Sweden";"2019";"Total";"Female";"71";"Estimate - de jure";"Final figure, complete";"2020";"58745";"1,2"
"Sweden";"2019";"Total";"Female";"72";"Estimate - de jure";"Final figure, complete";"2020";"58481";"1,2"
"Sweden";"2019";"Total";"Female";"73";"Estimate - de jure";"Final figure, complete";"2020";"56937";"1,2"
"Sweden";"2019";"Total";"Female";"74";"Estimate - de jure";"Final figure, complete";"2020";"54968";"1,2"
"Sweden";"2019";"Total";"Female";"75";"Estimate - de jure";"Final figure, complete";"2020";"50787";"1,2"
"Sweden";"2019";"Total";"Female";"75 - 79";"Estimate - de jure";"Final figure, complete";"2020";"209682";"1,2"
"Sweden";"2019";"Total";"Female";"76";"Estimate - de jure";"Final figure, complete";"2020";"45668";"1,2"
"Sweden";"2019";"Total";"Female";"77";"Estimate - de jure";"Final figure, complete";"2020";"39805";"1,2"
"Sweden";"2019";"Total";"Female";"78";"Estimate - de jure";"Final figure, complete";"2020";"37004";"1,2"
"Sweden";"2019";"Total";"Female";"79";"Estimate - de jure";"Final figure, complete";"2020";"36418";"1,2"
"Sweden";"2019";"Total";"Female";"80";"Estimate - de jure";"Final figure, complete";"2020";"34250";"1,2"
"Sweden";"2019";"Total";"Female";"80 - 84";"Estimate - de jure";"Final figure, complete";"2020";"146321";"1,2"
"Sweden";"2019";"Total";"Female";"81";"Estimate - de jure";"Final figure, complete";"2020";"31285";"1,2"
"Sweden";"2019";"Total";"Female";"82";"Estimate - de jure";"Final figure, complete";"2020";"29393";"1,2"
"Sweden";"2019";"Total";"Female";"83";"Estimate - de jure";"Final figure, complete";"2020";"26572";"1,2"
"Sweden";"2019";"Total";"Female";"84";"Estimate - de jure";"Final figure, complete";"2020";"24821";"1,2"
"Sweden";"2019";"Total";"Female";"85";"Estimate - de jure";"Final figure, complete";"2020";"22866";"1,2"
"Sweden";"2019";"Total";"Female";"85 - 89";"Estimate - de jure";"Final figure, complete";"2020";"99528";"1,2"
"Sweden";"2019";"Total";"Female";"86";"Estimate - de jure";"Final figure, complete";"2020";"21880";"1,2"
"Sweden";"2019";"Total";"Female";"87";"Estimate - de jure";"Final figure, complete";"2020";"20265";"1,2"
"Sweden";"2019";"Total";"Female";"88";"Estimate - de jure";"Final figure, complete";"2020";"18589";"1,2"
"Sweden";"2019";"Total";"Female";"89";"Estimate - de jure";"Final figure, complete";"2020";"15928";"1,2"
"Sweden";"2019";"Total";"Female";"90";"Estimate - de jure";"Final figure, complete";"2020";"14251";"1,2"
"Sweden";"2019";"Total";"Female";"90 - 94";"Estimate - de jure";"Final figure, complete";"2020";"51900";"1,2"
"Sweden";"2019";"Total";"Female";"91";"Estimate - de jure";"Final figure, complete";"2020";"12204";"1,2"
"Sweden";"2019";"Total";"Female";"92";"Estimate - de jure";"Final figure, complete";"2020";"10212";"1,2"
"Sweden";"2019";"Total";"Female";"93";"Estimate - de jure";"Final figure, complete";"2020";"8436";"1,2"
"Sweden";"2019";"Total";"Female";"94";"Estimate - de jure";"Final figure, complete";"2020";"6797";"1,2"
"Sweden";"2019";"Total";"Female";"95";"Estimate - de jure";"Final figure, complete";"2020";"5070";"1,2"
"Sweden";"2019";"Total";"Female";"95 - 99";"Estimate - de jure";"Final figure, complete";"2020";"14995";"1,2"
"Sweden";"2019";"Total";"Female";"96";"Estimate - de jure";"Final figure, complete";"2020";"3696";"1,2"
"Sweden";"2019";"Total";"Female";"97";"Estimate - de jure";"Final figure, complete";"2020";"2974";"1,2"
"Sweden";"2019";"Total";"Female";"98";"Estimate - de jure";"Final figure, complete";"2020";"2116";"1,2"
"Sweden";"2019";"Total";"Female";"99";"Estimate - de jure";"Final figure, complete";"2020";"1139";"1,2"
"Sweden";"2019";"Total";"Female";"100 +";"Estimate - de jure";"Final figure, complete";"2020";"1705";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"Total";"Estimate - de jure";"Final figure, complete";"2019";"10120242";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"0";"Estimate - de jure";"Final figure, complete";"2019";"116614";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"0 - 4";"Estimate - de jure";"Final figure, complete";"2019";"602044";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"1";"Estimate - de jure";"Final figure, complete";"2019";"121975";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"1 - 4";"Estimate - de jure";"Final figure, complete";"2019";"485430";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"2";"Estimate - de jure";"Final figure, complete";"2019";"120381";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"3";"Estimate - de jure";"Final figure, complete";"2019";"122058";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"4";"Estimate - de jure";"Final figure, complete";"2019";"121016";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"5";"Estimate - de jure";"Final figure, complete";"2019";"122021";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"5 - 9";"Estimate - de jure";"Final figure, complete";"2019";"612180";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"6";"Estimate - de jure";"Final figure, complete";"2019";"121070";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"7";"Estimate - de jure";"Final figure, complete";"2019";"125729";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"8";"Estimate - de jure";"Final figure, complete";"2019";"122383";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"9";"Estimate - de jure";"Final figure, complete";"2019";"120977";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"10";"Estimate - de jure";"Final figure, complete";"2019";"119359";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"10 - 14";"Estimate - de jure";"Final figure, complete";"2019";"580453";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"11";"Estimate - de jure";"Final figure, complete";"2019";"118671";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"12";"Estimate - de jure";"Final figure, complete";"2019";"114870";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"13";"Estimate - de jure";"Final figure, complete";"2019";"114492";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"14";"Estimate - de jure";"Final figure, complete";"2019";"113061";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"15";"Estimate - de jure";"Final figure, complete";"2019";"110574";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"15 - 19";"Estimate - de jure";"Final figure, complete";"2019";"544838";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"16";"Estimate - de jure";"Final figure, complete";"2019";"107555";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"17";"Estimate - de jure";"Final figure, complete";"2019";"108792";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"18";"Estimate - de jure";"Final figure, complete";"2019";"109160";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"19";"Estimate - de jure";"Final figure, complete";"2019";"108757";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"20";"Estimate - de jure";"Final figure, complete";"2019";"108933";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"20 - 24";"Estimate - de jure";"Final figure, complete";"2019";"616919";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"21";"Estimate - de jure";"Final figure, complete";"2019";"114019";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"22";"Estimate - de jure";"Final figure, complete";"2019";"122839";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"23";"Estimate - de jure";"Final figure, complete";"2019";"132667";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"24";"Estimate - de jure";"Final figure, complete";"2019";"138461";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"25";"Estimate - de jure";"Final figure, complete";"2019";"145054";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"25 - 29";"Estimate - de jure";"Final figure, complete";"2019";"734003";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"26";"Estimate - de jure";"Final figure, complete";"2019";"148738";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"27";"Estimate - de jure";"Final figure, complete";"2019";"151450";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"28";"Estimate - de jure";"Final figure, complete";"2019";"145332";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"29";"Estimate - de jure";"Final figure, complete";"2019";"143429";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"30";"Estimate - de jure";"Final figure, complete";"2019";"137165";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"30 - 34";"Estimate - de jure";"Final figure, complete";"2019";"662493";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"31";"Estimate - de jure";"Final figure, complete";"2019";"136071";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"32";"Estimate - de jure";"Final figure, complete";"2019";"133584";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"33";"Estimate - de jure";"Final figure, complete";"2019";"129254";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"34";"Estimate - de jure";"Final figure, complete";"2019";"126419";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"35";"Estimate - de jure";"Final figure, complete";"2019";"126796";"1,2"
"Sweden";"2018";"Total";"Both Sexes";"35 - 39";"Estimate - de jure";"Final figure, complete";"2019";"628193";"1,2"
